"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20240201","5호선","충정로(경기대입구)","5174","5239","20240204"
"20240201","경의선","탄현","8340","7951","20240204"
"20240201","장항선","탕정","1494","1404","20240204"
"20240201","7호선","태릉입구","8976","8276","20240204"
"20240201","6호선","태릉입구","5998","6505","20240204"
"20240201","분당선","태평","13961","13359","20240204"
"20240201","경춘선","퇴계원","3580","3307","20240204"
"20240201","경의선","파주","1048","903","20240204"
"20240201","경강선","판교","6720","6718","20240204"
"20240201","중앙선","팔당","725","784","20240204"
"20240201","경춘선","평내호평","6219","6078","20240204"
"20240201","과천선","평촌","19909","19576","20240204"
"20240201","경부선","평택","11830","11490","20240204"
"20240201","경부선","평택지제","4485","4427","20240204"
"20240201","경의선","풍산","6417","6053","20240204"
"20240201","7호선","하계","19091","18002","20240204"
"20240201","5호선","하남검단산","6760","6362","20240204"
"20240201","5호선","하남시청(덕풍?신장)","8667","8226","20240204"
"20240201","5호선","하남풍산","4941","4933","20240204"
"20240201","7호선","학동","27514","28797","20240204"
"20240201","3호선","학여울","3793","3898","20240204"
"20240201","6호선","한강진","9726","10894","20240204"
"20240201","경의선","한국항공대","1800","1653","20240204"
"20240201","경원선","한남","4486","4147","20240204"
"20240201","안산선","한대앞","8963","8977","20240204"
"20240201","4호선","한성대입구(삼선교)","13579","13004","20240204"
"20240201","9호선2~3단계","한성백제","3273","2892","20240204"
"20240201","2호선","한양대","8358","9034","20240204"
"20240201","분당선","한티","17445","18372","20240204"
"20240201","2호선","합정","33829","36312","20240204"
"20240201","6호선","합정","14330","13962","20240204"
"20240201","5호선","행당","8941","8025","20240204"
"20240201","경의선","행신","8537","8660","20240204"
"20240201","4호선","혜화","37106","36898","20240204"
"20240201","수인선","호구포","4204","4376","20240204"
"20240201","공항철도 1호선","홍대입구","13379","13573","20240204"
"20240201","경의선","홍대입구","2005","2513","20240204"
"20240201","2호선","홍대입구","66399","70623","20240204"
"20240201","3호선","홍제","19191","18107","20240204"
"20240201","우이신설선","화계","3908","3777","20240204"
"20240201","5호선","화곡","30780","28642","20240204"
"20240201","6호선","화랑대(서울여대입구)","12307","9658","20240204"
"20240201","경부선","화서","15725","15753","20240204"
"20240201","일산선","화정","18385","18830","20240204"
"20240201","중앙선","회기","24612","23449","20240204"
"20240201","경원선","회룡","13834","13421","20240204"
"20240201","4호선","회현(남대문시장)","28304","29847","20240204"
"20240201","경의선","효창공원앞","3295","3840","20240204"
"20240201","6호선","효창공원앞","7821","6987","20240204"
"20240201","9호선","흑석(중앙대입구)","9131","9578","20240204"
"20240131","우이신설선","4.19민주묘지","2988","2781","20240203"
"20240131","경원선","가능","6628","6533","20240203"
"20240131","8호선","가락시장","9287","10223","20240203"
"20240131","3호선","가락시장","10340","9956","20240203"
"20240131","경부선","가산디지털단지","19460","22002","20240203"
"20240131","7호선","가산디지털단지","51944","52449","20240203"
"20240131","9호선","가양","23990","23610","20240203"
"20240131","우이신설선","가오리","4696","4652","20240203"
"20240131","경의선","가좌","6362","6166","20240203"
"20240131","분당선","가천대","7323","7831","20240203"
"20240131","경춘선","가평","1740","1620","20240203"
"20240131","경인선","간석","6067","5849","20240203"
"20240131","경춘선","갈매","3157","2765","20240203"
"20240131","2호선","강남","89495","86055","20240203"
"20240131","7호선","강남구청","18704","20428","20240203"
"20240131","분당선","강남구청","11045","12580","20240203"
"20240131","5호선","강동","19802","19070","20240203"
"20240131","8호선","강동구청","11811","12215","20240203"
"20240131","경의선","강매","3690","3074","20240203"
"20240131","2호선","강변(동서울터미널)","31205","28914","20240203"
"20240131","5호선","강일","6243","5746","20240203"
"20240131","경춘선","강촌","346","283","20240203"
"20240131","5호선","개롱","7006","7381","20240203"
"20240131","경인선","개봉","22918","22699","20240203"
"20240131","분당선","개포동","5062","5160","20240203"
"20240131","9호선","개화","3129","2049","20240203"
"20240131","5호선","개화산","6514","6324","20240203"
"20240131","5호선","거여","11025","10713","20240203"
"20240131","7호선","건대입구","13776","14291","20240203"
"20240131","2호선","건대입구","36470","38706","20240203"
"20240131","공항철도 1호선","검암","7109","7183","20240203"
"20240131","경강선","경기광주","8542","7893","20240203"
"20240131","과천선","경마공원","2046","1953","20240203"
"20240131","3호선","경복궁(정부서울청사)","24832","24834","20240203"
"20240131","3호선","경찰병원","8245","8407","20240203"
"20240131","공항철도 1호선","계양","14212","13502","20240203"
"20240131","5호선","고덕","12121","11900","20240203"
"20240131","6호선","고려대(종암)","8681","8285","20240203"
"20240131","수인선","고색","5735","5303","20240203"
"20240131","7호선","고속터미널","16938","14492","20240203"
"20240131","9호선","고속터미널","14348","18799","20240203"
"20240131","3호선","고속터미널","43968","40946","20240203"
"20240131","안산선","고잔","9577","9015","20240203"
"20240131","경의선","곡산","671","723","20240203"
"20240131","경강선","곤지암","2457","2235","20240203"
"20240131","경의선","공덕","4396","3664","20240203"
"20240131","공항철도 1호선","공덕","3103","4130","20240203"
"20240131","5호선","공덕","16007","16859","20240203"
"20240131","6호선","공덕","20938","20290","20240203"
"20240131","7호선","공릉(서울과학기술대)","12210","12068","20240203"
"20240131","9호선","공항시장","3213","3511","20240203"
"20240131","공항철도 1호선","공항화물청사","2386","2497","20240203"
"20240131","과천선","과천","6956","6443","20240203"
"20240131","경부선","관악","7729","7380","20240203"
"20240131","신림선","관악산(서울대)","2642","2522","20240203"
"20240131","5호선","광나루(장신대)","14410","13130","20240203"
"20240131","경부선","광명","3846","3152","20240203"
"20240131","7호선","광명사거리","21963","21816","20240203"
"20240131","경원선","광운대","8049","7543","20240203"
"20240131","5호선","광화문(세종문화회관)","36771","38949","20240203"
"20240131","6호선","광흥창(서강)","10239","9933","20240203"
"20240131","3호선","교대(법원.검찰청)","18393","11151","20240203"
"20240131","2호선","교대(법원.검찰청)","34436","40682","20240203"
"20240131","경부선","구로","19018","19385","20240203"
"20240131","2호선","구로디지털단지","63668","63146","20240203"
"20240131","분당선","구룡","3295","3335","20240203"
"20240131","중앙선","구리","13712","13894","20240203"
"20240131","9호선","구반포","1306","1264","20240203"
"20240131","6호선","구산","8753","6961","20240203"
"20240131","분당선","구성","5421","5721","20240203"
"20240131","2호선","구의(광진구청)","27045","26117","20240203"
"20240131","경인선","구일","6453","6612","20240203"
"20240131","3호선","구파발","23049","22116","20240203"
"20240131","중앙선","국수","659","660","20240203"
"20240131","9호선","국회의사당","19854","20356","20240203"
"20240131","5호선","군자(능동)","12137","13569","20240203"
"20240131","7호선","군자(능동)","16553","13092","20240203"
"20240131","경부선","군포","7981","7890","20240203"
"20240131","경춘선","굴봉산","113","123","20240203"
"20240131","5호선","굽은다리(강동구민회관앞)","10563","10248","20240203"
"20240131","경춘선","금곡","1459","1426","20240203"
"20240131","경의선","금릉","5659","5310","20240203"
"20240131","경부선","금정","30119","30610","20240203"
"20240131","경부선","금천구청","12029","12202","20240203"
"20240131","경의선","금촌","6651","6430","20240203"
"20240131","3호선","금호","8667","8136","20240203"
"20240131","분당선","기흥","10820","9953","20240203"
"20240131","5호선","길동","8823","9173","20240203"
"20240131","4호선","길음","22329","21891","20240203"
"20240131","경춘선","김유정","343","328","20240203"
"20240131","5호선","김포공항","10411","8002","20240203"
"20240131","공항철도 1호선","김포공항","11256","6100","20240203"
"20240131","9호선","김포공항","7812","11027","20240203"
"20240131","서해선","김포공항","3376","4130","20240203"
"20240131","5호선","까치산","30068","29265","20240203"
"20240131","2호선","낙성대(강감찬)","28815","27832","20240203"
"20240131","7호선","남구로","16696","17306","20240203"
"20240131","수인선","남동인더스파크","2397","2737","20240203"
"20240131","3호선","남부터미널(예술의전당)","32918","33677","20240203"
"20240131","7호선","남성","12245","11514","20240203"
"20240131","경부선","남영","10353","10633","20240203"
"20240131","8호선","남위례","7770","7789","20240203"
"20240131","경춘선","남춘천","2257","2265","20240203"
"20240131","4호선","남태령","1330","1227","20240203"
"20240131","8호선","남한산성입구(성남법원.검찰청)","13756","12415","20240203"
"20240131","7호선","내방","16313","16694","20240203"
"20240131","9호선","노들","5131","4251","20240203"
"20240131","경부선","노량진","8592","8808","20240203"
"20240131","9호선","노량진","26827","26186","20240203"
"20240131","4호선","노원","30755","34010","20240203"
"20240131","7호선","노원","26057","27563","20240203"
"20240131","3호선","녹번","16840","15394","20240203"
"20240131","6호선","녹사평(용산구청)","5179","5036","20240203"
"20240131","경원선","녹양","4585","4308","20240203"
"20240131","경원선","녹천","4743","4026","20240203"
"20240131","7호선","논현","20620","20959","20240203"
"20240131","경의선","능곡","4972","4574","20240203"
"20240131","8호선","단대오거리","12836","12711","20240203"
"20240131","수인선","달월","123","71","20240203"
"20240131","5호선","답십리","17604","16034","20240203"
"20240131","4호선","당고개","10044","8648","20240203"
"20240131","신림선","당곡","5039","4999","20240203"
"20240131","9호선","당산","20947","20951","20240203"
"20240131","2호선","당산","19339","22556","20240203"
"20240131","경부선","당정","6418","6130","20240203"
"20240131","일산선","대곡","2733","2055","20240203"
"20240131","과천선","대공원","2816","2946","20240203"
"20240131","2호선","대림(구로구청)","25826","26346","20240203"
"20240131","7호선","대림(구로구청)","8993","9120","20240203"
"20240131","분당선","대모산입구","6556","6162","20240203"
"20240131","경부선","대방","11412","12398","20240203"
"20240131","신림선","대방","3010","2455","20240203"
"20240131","경춘선","대성리","754","533","20240203"
"20240131","안산선","대야미","5206","4661","20240203"
"20240131","3호선","대청","11744","11112","20240203"
"20240131","3호선","대치","13045","12939","20240203"
"20240131","일산선","대화","13971","10890","20240203"
"20240131","6호선","대흥(서강대앞)","9492","9805","20240203"
"20240131","경원선","덕계","5335","4847","20240203"
"20240131","중앙선","덕소","5633","5500","20240203"
"20240131","경원선","덕정","5750","5425","20240203"
"20240131","3호선","도곡","6029","6029","20240203"
"20240131","분당선","도곡","8307","8191","20240203"
"20240131","중앙선","도농","11490","10901","20240203"
"20240131","2호선","도림천","1417","1495","20240203"
"20240131","경원선","도봉","6243","6051","20240203"
"20240131","7호선","도봉산","9087","10577","20240203"
"20240131","경원선","도봉산","7787","4842","20240203"
"20240131","중앙선","도심","2447","1940","20240203"
"20240131","경인선","도원","2789","2889","20240203"
"20240131","경인선","도화","4305","4062","20240203"
"20240131","3호선","독립문","7941","7932","20240203"
"20240131","6호선","독바위","3022","3224","20240203"
"20240131","경부선","독산","19860","20510","20240203"
"20240131","6호선","돌곶이","10678","9816","20240203"
"20240131","1호선","동대문","11586","11091","20240203"
"20240131","4호선","동대문","21242","21992","20240203"
"20240131","5호선","동대문역사문화공원(DDP)","3500","4078","20240203"
"20240131","2호선","동대문역사문화공원(DDP)","14179","15786","20240203"
"20240131","4호선","동대문역사문화공원(DDP)","18667","16624","20240203"
"20240131","3호선","동대입구","10099","11008","20240203"
"20240131","경원선","동두천","1692","1677","20240203"
"20240131","경원선","동두천중앙","3038","2923","20240203"
"20240131","6호선","동묘앞","8365","8357","20240203"
"20240131","1호선","동묘앞","9271","9609","20240203"
"20240131","경인선","동암","16207","16293","20240203"
"20240131","경인선","동인천","14768","13917","20240203"
"20240131","4호선","동작(현충원)","1296","1469","20240203"
"20240131","9호선","동작(현충원)","1806","1507","20240203"
"20240131","경부선","두정","6267","6293","20240203"
"20240131","5호선","둔촌동","9392","9566","20240203"
"20240131","9호선2~3단계","둔촌오륜","1151","1178","20240203"
"20240131","9호선","등촌","13384","12968","20240203"
"20240131","공항철도 1호선","디지털미디어시티","16324","15356","20240203"
"20240131","경의선","디지털미디어시티","2857","2639","20240203"
"20240131","6호선","디지털미디어시티","16255","18075","20240203"
"20240131","2호선","뚝섬","25924","27529","20240203"
"20240131","7호선","뚝섬유원지","8985","8914","20240203"
"20240131","5호선","마곡","13545","13573","20240203"
"20240131","9호선","마곡나루(서울식물원)","14842","14665","20240203"
"20240131","공항철도 1호선","마곡나루(서울식물원)","12897","12316","20240203"
"20240131","일산선","마두","8598","8759","20240203"
"20240131","7호선","마들","13807","12868","20240203"
"20240131","경춘선","마석","3688","3630","20240203"
"20240131","5호선","마장","6502","6153","20240203"
"20240131","5호선","마천","8193","7391","20240203"
"20240131","5호선","마포","16860","17186","20240203"
"20240131","6호선","마포구청","15567","14050","20240203"
"20240131","중앙선","망우","7869","7649","20240203"
"20240131","6호선","망원","15591","16628","20240203"
"20240131","경원선","망월사","7822","7966","20240203"
"20240131","분당선","망포","17191","16546","20240203"
"20240131","분당선","매교","5260","5256","20240203"
"20240131","3호선","매봉","14364","13804","20240203"
"20240131","분당선","매탄권선","5650","5435","20240203"
"20240131","7호선","먹골","10953","10929","20240203"
"20240131","7호선","면목","15867","15499","20240203"
"20240131","4호선","명동","29139","30208","20240203"
"20240131","5호선","명일","9731","10028","20240203"
"20240131","경부선","명학","9543","9356","20240203"
"20240131","8호선","모란","4800","3751","20240203"
"20240131","분당선","모란","20884","21081","20240203"
"20240131","5호선","목동","18047","19374","20240203"
"20240131","8호선","몽촌토성(평화의문)","7302","7506","20240203"
"20240131","3호선","무악재","4784","4749","20240203"
"20240131","2호선","문래","26043","26367","20240203"
"20240131","경의선","문산","5261","5181","20240203"
"20240131","8호선","문정","25352","26515","20240203"
"20240131","분당선","미금","16691","17707","20240203"
"20240131","5호선","미사","18960","19196","20240203"
"20240131","4호선","미아(서울사이버대학)","16255","15873","20240203"
"20240131","4호선","미아사거리","28781","28521","20240203"
"20240131","안산선","반월","4460","4284","20240203"
"20240131","7호선","반포","6606","6521","20240203"
"20240131","5호선","발산","25128","25834","20240203"
"20240131","2호선","방배","16348","16800","20240203"
"20240131","5호선","방이","8271","8471","20240203"
"20240131","경원선","방학","10489","10311","20240203"
"20240131","5호선","방화","7393","7104","20240203"
"20240131","장항선","배방","1162","1096","20240203"
"20240131","경의선","백마","7916","7611","20240203"
"20240131","일산선","백석","10561","10741","20240203"
"20240131","경춘선","백양리","405","342","20240203"
"20240131","경인선","백운","7678","7450","20240203"
"20240131","6호선","버티고개","2227","2304","20240203"
"20240131","과천선","범계","28770","28798","20240203"
"20240131","경춘선","별내","3391","3230","20240203"
"20240131","경부선","병점","15240","15137","20240203"
"20240131","신림선","보라매","4117","3929","20240203"
"20240131","7호선","보라매","7365","7472","20240203"
"20240131","신림선","보라매공원","2352","2513","20240203"
"20240131","신림선","보라매병원","8493","9056","20240203"
"20240131","6호선","보문","8185","7571","20240203"
"20240131","우이신설선","보문","1626","1661","20240203"
"20240131","경원선","보산","1381","1315","20240203"
"20240131","분당선","보정","2822","2426","20240203"
"20240131","8호선","복정","9777","8179","20240203"
"20240131","분당선","복정","3","0","20240203"
"20240131","장항선","봉명","1524","1548","20240203"
"20240131","9호선2~3단계","봉은사","25982","27284","20240203"
"20240131","2호선","봉천","26007","24567","20240203"
"20240131","6호선","봉화산(서울의료원)","9832","9108","20240203"
"20240131","경인선","부개","9141","8596","20240203"
"20240131","경강선","부발","2213","2233","20240203"
"20240131","경인선","부천","32424","32448","20240203"
"20240131","서해선","부천종합운동장","2578","2147","20240203"
"20240131","경인선","부평","29204","30669","20240203"
"20240131","우이신설선","북한산보국문","6486","6298","20240203"
"20240131","우이신설선","북한산우이","2699","2354","20240203"
"20240131","6호선","불광","4857","4605","20240203"
"20240131","3호선","불광","17318","18526","20240203"
"20240131","7호선","사가정","16967","17011","20240203"
"20240131","2호선","사당","41356","45017","20240203"
"20240131","4호선","사당","26847","23175","20240203"
"20240131","경춘선","사릉","2188","2115","20240203"
"20240131","수인선","사리","5177","4447","20240203"
"20240131","9호선","사평","4253","4107","20240203"
"20240131","안산선","산본","17465","18618","20240203"
"20240131","8호선","산성","6584","6727","20240203"
"20240131","6호선","삼각지","7288","6557","20240203"
"20240131","4호선","삼각지","6524","7319","20240203"
"20240131","경강선","삼동","2714","2510","20240203"
"20240131","2호선","삼성(무역센터)","65296","62609","20240203"
"20240131","9호선2~3단계","삼성중앙","8923","9405","20240203"
"20240131","일산선","삼송","20492","19817","20240203"
"20240131","우이신설선","삼양","2208","2405","20240203"
"20240131","우이신설선","삼양사거리","2740","2773","20240203"
"20240131","9호선2~3단계","삼전","8550","8091","20240203"
"20240131","분당선","상갈","5756","5514","20240203"
"20240131","4호선","상계","20541","19169","20240203"
"20240131","7호선","상도","11953","11637","20240203"
"20240131","안산선","상록수","15337","15594","20240203"
"20240131","7호선","상봉","18348","17385","20240203"
"20240131","중앙선","상봉","6185","6066","20240203"
"20240131","6호선","상수","9287","10324","20240203"
"20240131","2호선","상왕십리","15383","15277","20240203"
"20240131","6호선","상월곡(한국과학기술연구원)","6708","6033","20240203"
"20240131","5호선","상일동","16008","15289","20240203"
"20240131","경춘선","상천","232","238","20240203"
"20240131","6호선","새절(신사)","13863","12734","20240203"
"20240131","신림선","샛강","3238","3650","20240203"
"20240131","9호선","샛강","7304","7368","20240203"
"20240131","경의선","서강대","2199","2127","20240203"
"20240131","5호선","서대문","22810","23242","20240203"
"20240131","경부선","서동탄","1645","1433","20240203"
"20240131","경원선","서빙고","2228","2102","20240203"
"20240131","신림선","서울대벤처타운","10087","9543","20240203"
"20240131","2호선","서울대입구(관악구청)","47954","47766","20240203"
"20240131","분당선","서울숲","13012","13323","20240203"
"20240131","경부선","서울역","8725","2693","20240203"
"20240131","경의선","서울역","5133","6320","20240203"
"20240131","1호선","서울역","54945","51757","20240203"
"20240131","공항철도 1호선","서울역","11473","10447","20240203"
"20240131","4호선","서울역","13681","20828","20240203"
"20240131","신림선","서울지방병무청","3084","3357","20240203"
"20240131","신림선","서원","3712","3230","20240203"
"20240131","경부선","서정리","8316","7794","20240203"
"20240131","2호선","서초","24041","23580","20240203"
"20240131","분당선","서현","26696","27207","20240203"
"20240131","6호선","석계","13058","13357","20240203"
"20240131","경원선","석계","7768","8872","20240203"
"20240131","경부선","석수","9294","8527","20240203"
"20240131","9호선2~3단계","석촌","10003","8938","20240203"
"20240131","8호선","석촌","8729","9891","20240203"
"20240131","9호선2~3단계","석촌고분","7719","7676","20240203"
"20240131","2호선","선릉","65883","57531","20240203"
"20240131","분당선","선릉","15351","23506","20240203"
"20240131","과천선","선바위","8610","7536","20240203"
"20240131","9호선","선유도","10109","9757","20240203"
"20240131","9호선2~3단계","선정릉","11416","12383","20240203"
"20240131","분당선","선정릉","8860","9263","20240203"
"20240131","경부선","성균관대","15641","15534","20240203"
"20240131","2호선","성수","44563","48407","20240203"
"20240131","우이신설선","성신여대입구(돈암)","3735","4078","20240203"
"20240131","4호선","성신여대입구(돈암)","21205","20564","20240203"
"20240131","경부선","성환","3575","3569","20240203"
"20240131","경부선","세류","3279","3028","20240203"
"20240131","경부선","세마","3302","3110","20240203"
"20240131","경강선","세종대왕릉","335","325","20240203"
"20240131","수인선","소래포구","4945","4614","20240203"
"20240131","경인선","소사","7787","7479","20240203"
"20240131","경원선","소요산","1704","1597","20240203"
"20240131","우이신설선","솔밭공원","2798","2662","20240203"
"20240131","우이신설선","솔샘","6430","6076","20240203"
"20240131","경인선","송내","28237","27648","20240203"
"20240131","수인선","송도","2525","2265","20240203"
"20240131","5호선","송정","6883","6538","20240203"
"20240131","경부선","송탄","4236","4266","20240203"
"20240131","8호선","송파","10421","10154","20240203"
"20240131","9호선2~3단계","송파나루","5968","6436","20240203"
"20240131","분당선","수내","15834","15985","20240203"
"20240131","7호선","수락산","13055","12728","20240203"
"20240131","안산선","수리산","4318","3551","20240203"
"20240131","경의선","수색","3850","3852","20240203"
"20240131","분당선","수서","15709","15996","20240203"
"20240131","3호선","수서","19055","19576","20240203"
"20240131","경부선","수원","36761","38473","20240203"
"20240131","분당선","수원","8449","7326","20240203"
"20240131","분당선","수원시청","14602","15610","20240203"
"20240131","4호선","수유(강북구청)","35359","35748","20240203"
"20240131","8호선","수진","5934","5496","20240203"
"20240131","4호선","숙대입구(갈월)","14287","14138","20240203"
"20240131","7호선","숭실대입구(살피재)","12697","12613","20240203"
"20240131","수인선","숭의","4346","4048","20240203"
"20240131","2호선","시청","30846","30099","20240203"
"20240131","1호선","시청","29580","29798","20240203"
"20240131","분당선","신갈","5180","5014","20240203"
"20240131","5호선","신금호","6881","7243","20240203"
"20240131","5호선","신길","5155","5274","20240203"
"20240131","경부선","신길","9534","8118","20240203"
"20240131","안산선","신길온천","2044","1895","20240203"
"20240131","경춘선","신내","2546","2404","20240203"
"20240131","6호선","신내","1","0","20240203"
"20240131","9호선","신논현","34414","33598","20240203"
"20240131","2호선","신답","1794","2039","20240203"
"20240131","6호선","신당","9442","9787","20240203"
"20240131","2호선","신당","15689","16373","20240203"
"20240131","2호선","신대방","26752","25989","20240203"
"20240131","7호선","신대방삼거리","16064","15339","20240203"
"20240131","경부선","신도림","4165","4246","20240203"
"20240131","2호선","신도림","53051","51331","20240203"
"20240131","경강선","신둔도예촌","1460","1421","20240203"
"20240131","신림선","신림","1848","2526","20240203"
"20240131","2호선","신림","57626","55218","20240203"
"20240131","9호선","신목동","4975","4474","20240203"
"20240131","9호선","신반포","4373","4420","20240203"
"20240131","9호선","신방화","7585","7410","20240203"
"20240131","3호선","신사","29872","31021","20240203"
"20240131","우이신설선","신설동","2653","2477","20240203"
"20240131","1호선","신설동","14927","14453","20240203"
"20240131","2호선","신설동","3472","3581","20240203"
"20240131","4호선","신용산","20479","21835","20240203"
"20240131","중앙선","신원","165","168","20240203"
"20240131","경원선","신이문","9064","8476","20240203"
"20240131","5호선","신정(은행정)","14772","12430","20240203"
"20240131","2호선","신정네거리","11197","11670","20240203"
"20240131","장항선","신창(순천향대)","995","978","20240203"
"20240131","2호선","신촌","36184","36948","20240203"
"20240131","경의선","신촌","1026","1340","20240203"
"20240131","수인선","신포","1713","1864","20240203"
"20240131","7호선","신풍","12236","11557","20240203"
"20240131","8호선","신흥","5665","5874","20240203"
"20240131","4호선","쌍문","30764","28824","20240203"
"20240131","장항선","쌍용(나사렛대)","2282","2113","20240203"
"20240131","장항선","아산","3328","3078","20240203"
"20240131","중앙선","아신","622","550","20240203"
"20240131","5호선","아차산(어린이대공원후문)","15061","14905","20240203"
"20240131","2호선","아현","11199","10559","20240203"
"20240131","3호선","안국","26672","27297","20240203"
"20240131","안산선","안산","12175","11008","20240203"
"20240131","6호선","안암(고대병원앞)","11314","11471","20240203"
"20240131","경부선","안양","21935","22096","20240203"
"20240131","8호선","암사","20379","18095","20240203"
"20240131","3호선","압구정","34196","36894","20240203"
"20240131","분당선","압구정로데오","20433","22186","20240203"
"20240131","5호선","애오개","7533","7523","20240203"
"20240131","경의선","야당","9003","9086","20240203"
"20240131","수인선","야목","438","339","20240203"
"20240131","분당선","야탑","27833","29349","20240203"
"20240131","6호선","약수","3957","3961","20240203"
"20240131","3호선","약수","13589","13173","20240203"
"20240131","중앙선","양수","1733","1760","20240203"
"20240131","중앙선","양원","3128","3060","20240203"
"20240131","3호선","양재(서초구청)","41541","45275","20240203"
"20240131","중앙선","양정","526","451","20240203"
"20240131","경원선","양주","7360","7102","20240203"
"20240131","2호선","양천구청","7442","7924","20240203"
"20240131","9호선","양천향교","11030","11227","20240203"
"20240131","중앙선","양평","2953","2934","20240203"
"20240131","5호선","양평","8518","8383","20240203"
"20240131","7호선","어린이대공원(세종대)","13385","13383","20240203"
"20240131","수인선","어천","1232","1191","20240203"
"20240131","9호선2~3단계","언주","13144","13448","20240203"
"20240131","5호선","여의나루","11968","13173","20240203"
"20240131","5호선","여의도","32859","34564","20240203"
"20240131","9호선","여의도","33162","32016","20240203"
"20240131","경강선","여주","2523","2482","20240203"
"20240131","경인선","역곡","27323","27505","20240203"
"20240131","2호선","역삼","59943","68276","20240203"
"20240131","6호선","역촌","4066","4795","20240203"
"20240131","수인선","연수","4791","4748","20240203"
"20240131","3호선","연신내","36488","34878","20240203"
"20240131","6호선","연신내","1","0","20240203"
"20240131","경원선","연천","1168","1197","20240203"
"20240131","9호선","염창","19430","18831","20240203"
"20240131","경부선","영등포","41767","42590","20240203"
"20240131","2호선","영등포구청","25309","25698","20240203"
"20240131","5호선","영등포구청","5151","5253","20240203"
"20240131","5호선","영등포시장","12412","12728","20240203"
"20240131","공항철도 1호선","영종","4080","4084","20240203"
"20240131","분당선","영통","9163","9244","20240203"
"20240131","5호선","오금","3900","3964","20240203"
"20240131","3호선","오금","7244","6471","20240203"
"20240131","경인선","오류동","12114","11609","20240203"
"20240131","분당선","오리","12896","11059","20240203"
"20240131","5호선","오목교(목동운동장앞)","23400","24855","20240203"
"20240131","수인선","오목천","3838","3511","20240203"
"20240131","중앙선","오빈","270","279","20240203"
"20240131","경부선","오산","9755","9878","20240203"
"20240131","경부선","오산대","3632","3453","20240203"
"20240131","안산선","오이도","8136","7881","20240203"
"20240131","경원선","옥수","66","48","20240203"
"20240131","3호선","옥수","9456","9740","20240203"
"20240131","7호선","온수(성공회대입구)","10413","9332","20240203"
"20240131","경인선","온수(성공회대입구)","6398","6280","20240203"
"20240131","장항선","온양온천","4402","4511","20240203"
"20240131","9호선2~3단계","올림픽공원(한국체대)","6659","6699","20240203"
"20240131","5호선","올림픽공원(한국체대)","4561","3864","20240203"
"20240131","경원선","왕십리(성동구청)","16892","17228","20240203"
"20240131","2호선","왕십리(성동구청)","16409","14562","20240203"
"20240131","5호선","왕십리(성동구청)","4822","5654","20240203"
"20240131","경원선","외대앞","8521","8395","20240203"
"20240131","2호선","용답","3026","3003","20240203"
"20240131","2호선","용두(동대문구청)","2775","2896","20240203"
"20240131","7호선","용마산(용마폭포공원)","6145","5973","20240203"
"20240131","중앙선","용문","1653","1693","20240203"
"20240131","경부선","용산","38594","39407","20240203"
"20240131","5호선","우장산","15529","15500","20240203"
"20240131","중앙선","운길산","585","530","20240203"
"20240131","공항철도 1호선","운서","9393","9929","20240203"
"20240131","경의선","운정","7825","7274","20240203"
"20240131","경의선","운천","9","5","20240203"
"20240131","일산선","원당","12072","11325","20240203"
"20240131","중앙선","원덕","298","287","20240203"
"20240131","수인선","원인재","4607","4708","20240203"
"20240131","서해선","원종","4737","4772","20240203"
"20240131","일산선","원흥","12525","11763","20240203"
"20240131","경원선","월계","6659","6268","20240203"
"20240131","6호선","월곡(동덕여대)","12559","12460","20240203"
"20240131","수인선","월곶","3340","3005","20240203"
"20240131","6호선","월드컵경기장(성산)","4446","4499","20240203"
"20240131","경의선","월롱","2250","1866","20240203"
"20240131","3호선","을지로3가","13286","13272","20240203"
"20240131","2호선","을지로3가","28065","28230","20240203"
"20240131","2호선","을지로4가","15419","15652","20240203"
"20240131","5호선","을지로4가","7622","7357","20240203"
"20240131","2호선","을지로입구","52860","54888","20240203"
"20240131","경원선","응봉","1984","1718","20240203"
"20240131","6호선","응암","18911","18881","20240203"
"20240131","경부선","의왕","10255","9942","20240203"
"20240131","경원선","의정부","19125","19376","20240203"
"20240131","2호선","이대","14980","16366","20240203"
"20240131","경강선","이매","1206","1074","20240203"
"20240131","분당선","이매","5967","5808","20240203"
"20240131","7호선","이수","17740","17165","20240203"
"20240131","경강선","이천","2726","2918","20240203"
"20240131","경원선","이촌(국립중앙박물관)","4038","3228","20240203"
"20240131","4호선","이촌(국립중앙박물관)","9325","10210","20240203"
"20240131","6호선","이태원","10277","10603","20240203"
"20240131","과천선","인덕원","26813","27721","20240203"
"20240131","경인선","인천","3531","2645","20240203"
"20240131","수인선","인천","969","1566","20240203"
"20240131","공항철도 1호선","인천공항1터미널","14051","13186","20240203"
"20240131","공항철도 1호선","인천공항2터미널","7021","5822","20240203"
"20240131","수인선","인천논현","5693","6058","20240203"
"20240131","수인선","인하대","6294","5917","20240203"
"20240131","경의선","일산","10911","10790","20240203"
"20240131","3호선","일원","12255","11956","20240203"
"20240131","경의선","임진강","13","11","20240203"
"20240131","8호선","잠실(송파구청)","17222","19888","20240203"
"20240131","2호선","잠실(송파구청)","81000","80387","20240203"
"20240131","2호선","잠실나루","17261","16657","20240203"
"20240131","2호선","잠실새내","25015","24700","20240203"
"20240131","3호선","잠원","5382","5108","20240203"
